origin,category,bundle,filename,node_title,anchor,node_created,file_created,pdf_created,current_published_at,proposed,rule,source,would_move,fetch,outcome,trust,url
attachment,dates_agree,events,Agenda.pdf,State Consultative Roundtable Dialogue on PM KUSUM and the W,,2021-07-05T09:15:46+00:00,2021-07-05T09:18:59+00:00,2021-06-30T20:07:26+00:00,2021-07-05 09:15:46,2021-07-05T09:15:46+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-07/Agenda.pdf
attachment,dates_agree,events,Agenda.pdf,"Webinar on ""Development of roadmap to achieve an additional ",,2020-07-02T12:04:10+00:00,2020-07-03T11:14:16+00:00,2020-07-03T16:16:42+00:00,2020-07-02 12:04:10,2020-07-02T12:04:10+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-07/Agenda_1.pdf
attachment,dates_agree,events,icse-reg-form.pdf,International Conference on Sustainability Education (ICSE) ,,2019-06-27T11:23:41+00:00,2019-06-27T11:39:04+00:00,2019-06-27T12:49:03+00:00,2019-06-27 11:23:41,2019-06-27T11:23:41+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2019-06/icse-reg-form.pdf
attachment,dates_agree,policy_brief,WUS18_T4_Env-regulations.pdf,Impact of Environmental Regulation on Utility Business,,2020-09-17T12:59:42+00:00,2020-09-17T13:01:11+00:00,2018-03-09T04:52:29+00:00,2020-09-17 12:59:42,2018-03-09T04:52:29+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2020-09/WUS18_T4_Env-regulations.pdf
attachment,dates_agree,events,Webinar on Plastic Pollution amidst COVID_Agenda.pdf,Webinar on Plastic Pollution amidst COVID-19: Protector or P,,2020-07-20T07:18:26+00:00,2020-07-20T08:37:13+00:00,2020-07-20T14:06:43+00:00,2020-07-20 07:18:26,2020-07-20T07:18:26+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-07/Webinar%20on%20Plastic%20Pollution%20amidst%20COVID_Agenda.pdf
attachment,dates_agree,events,Jaipur Conf_19_03_Final Brochure.pdf,National Conference on Strengthening Actions Involving Commu,,2024-03-01T08:06:30+00:00,2024-03-01T09:27:29+00:00,2024-02-20T16:48:17+00:00,2024-03-01 08:06:30,2024-03-01T08:06:30+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2024-03/Jaipur%20Conf_19_03_Final%20Brochure.pdf
attachment,dates_agree,events,Thematic Concept Note_ TERI & TNC.pdf,WSDS 2026 Thematic Track: Action for the Aravallis: Advancin,,2026-02-12T05:03:16+00:00,2026-02-12T05:05:52+00:00,2026-02-07T12:50:48+00:00,2026-02-12 05:03:16,2026-02-12T05:03:16+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2026-02/Thematic%20Concept%20Note_%20TERI%20%26%20TNC.pdf
attachment,dates_agree,policy_brief,Discussion_Paper_Climate_Resilience_in_Water_Resource_Management_in_India.pdf,Climate Resilience in Water Resource Management in India: A ,,2024-09-18T08:58:55+00:00,2024-09-17T09:03:34+00:00,2024-09-12T12:18:30+00:00,2024-09-18 08:58:55,2024-09-18T08:58:55+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2024-09/Discussion_Paper_Climate_Resilience_in_Water_Resource_Management_in_India.pdf
attachment,dates_agree,completed_projects,TERI-FOLU_STI_Skills_Report.pdf,Food and Land Use Coalition Engagement in India - Phase II,,2021-04-30T07:13:11+00:00,2021-04-30T07:21:19+00:00,2021-04-25T20:09:02+00:00,2021-04-30 07:13:11,2021-04-30T07:13:11+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-04/TERI-FOLU_STI_Skills_Report.pdf
attachment,dates_agree,events,Expert Group Consultation-Agenda Flow.pdf,Roundtable Consultation of TERI Expert Group on Financing In,,2024-11-09T05:08:16+00:00,2024-11-09T05:13:06+00:00,2024-10-23T12:36:31+00:00,2024-11-09 05:08:16,2024-11-09T05:08:16+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2024-11/Expert%20Group%20Consultation-Agenda%20Flow.pdf
attachment,dates_agree,completed_projects,electricity-pricing.pdf,Electricity pricing and the willingness to pay for electrici,,2019-03-18T06:30:03+00:00,2019-03-18T06:41:03+00:00,2017-11-21T12:51:04+00:00,2019-03-18 06:30:03,2017-11-21T12:51:04+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2019-03/electricity-pricing.pdf
attachment,file_older_than_node,ongoing_projects,Background note_phase II Final.pdf,Ocean Matters: Safeguarding Our Oceans,,2025-12-01T08:25:53+00:00,2023-11-03T05:06:06+00:00,2023-10-17T16:33:50+00:00,2025-12-01 08:25:53,2023-10-17T16:33:50+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2023-11/Background%20note_phase%20II%20Final.pdf
attachment,file_older_than_node,ongoing_projects,Poster_Oceans Matters Phase II.pdf,Ocean Matters: Safeguarding Our Oceans,,2025-12-01T08:25:53+00:00,2024-03-12T09:27:01+00:00,2023-05-12T15:14:36+00:00,2025-12-01 08:25:53,2023-05-12T15:14:36+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2024-03/Poster_Oceans%20Matters%20Phase%20II.pdf
attachment,file_older_than_node,report,Analysing and Projecting Indian Electricity Demand to 2030.pdf,Accelerating India's transition to renewables: Key findings ,,2019-02-13T05:32:29+00:00,2019-02-08T05:35:10+00:00,2019-02-04T14:40:37+00:00,2019-02-13 05:32:29,2019-02-13T05:32:29+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-02/Analysing%20and%20Projecting%20Indian%20Electricity%20Demand%20to%202030.pdf
attachment,file_older_than_node,events,NANOFORAGRI 2018.pdf,Second International Conference on Nanobiotechnology for Agr,,2018-12-13T11:04:22+00:00,2018-12-11T11:37:41+00:00,2018-12-07T16:54:13+00:00,2018-12-13 11:04:22,2018-12-13T11:04:22+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2018-12/NANOFORAGRI%202018.pdf
attachment,file_older_than_node,ongoing_projects,Project FAQs Phase II.pdf,Ocean Matters: Safeguarding Our Oceans,,2025-12-01T08:25:53+00:00,2024-10-25T04:50:01+00:00,2024-10-24T14:24:00+00:00,2025-12-01 08:25:53,2024-10-24T14:24:00+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2024-10/Project%20FAQs%20Phase%20II.pdf
attachment,file_older_than_node,report,Exploring Electricity Supply-Mix Scenarios to 2030.pdf,Accelerating India's transition to renewables: Key findings ,,2019-02-13T05:32:29+00:00,2019-02-08T05:34:56+00:00,2019-02-04T14:41:18+00:00,2019-02-13 05:32:29,2019-02-13T05:32:29+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-02/Exploring%20Electricity%20Supply-Mix%20Scenarios%20to%202030.pdf
attachment,file_older_than_node,report,Developing a roadmap to a flexible-low‐carbon Indian electricity system.pdf,Accelerating India's transition to renewables: Key findings ,,2019-02-13T05:32:29+00:00,2019-02-08T08:57:52+00:00,2019-02-05T12:21:43+00:00,2019-02-13 05:32:29,2019-02-13T05:32:29+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-02/Developing%20a%20roadmap%20to%20a%20flexible-low%E2%80%90carbon%20Indian%20electricity%20system.pdf
attachment,file_older_than_node,events,Agenda.pdf,Conference on accelerating rural development through enhanci,,2018-07-17T06:44:21+00:00,2018-07-12T09:28:45+00:00,2018-07-11T17:46:03+00:00,2018-07-17 06:44:21,2018-07-17T06:44:21+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2018-07/Agenda_0.pdf
inbody,external_host,article,Annual_Report_2019-20_PWM.pdf,Towards a Circular Plastics Economy: India’s Actions to #Bea,,2023-07-12T04:49:54+00:00,,2022-02-08T12:08:17+00:00,,2022-02-08T12:08:17+00:00,migration_era,pdf_docinfo,True,ok,migration_era,neither_matches,https://cpcb.nic.in/uploads/plasticwaste/Annual_Report_2019-20_PWM.pdf
inbody,external_host,article,MOT%20Annual%20Report%20English%20%2807.11.2024%29.pdf,International Zero Waste Day: Towards zero waste in fashion ,8.21% of the country’s total exports in 2023-24,2025-03-30T04:16:45+00:00,,,,2025-03-30T04:16:45+00:00,default,node_created,False,ConnectionError,needs_manual_review,neither_matches,https://texmin.nic.in/sites/default/files/MOT%20Annual%20Report%20English%20%2807.11.2024%29.pdf
inbody,external_host,article,Executive_Summary_Middle_Class.pdf,Balancing Growth and Green Goals: Rethinking Consumerism in ,31% of households earn between ₹5–30 lakh annually,2026-04-22T10:02:55+00:00,,2023-07-12T13:41:25+00:00,,2023-07-12T13:41:25+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://price360.in/Executive_Summary_Middle_Class.pdf
inbody,external_host,page,annual-report-teri-cbs-18-19.pdf,More at TERI CBS,Annual Report of TERI CBS FY 18-19,2018-11-30T06:39:20+00:00,,,,2018-11-30T06:39:20+00:00,default,node_created,False,ConnectionError,needs_manual_review,no_year_evidence,sites/default/files/files/annual-report-teri-cbs-18-19.pdf
inbody,unmanaged_no_file_entity,page,TERI-Annual-Report-2024-25.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2025-11-21T14:53:35+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,neither_matches,https://teriin.org/files/TERI-Annual-Report-2024-25.pdf
inbody,unmanaged_no_file_entity,page,TERI-Annual-Report-2023-24.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2024-12-23T18:10:28+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,neither_matches,https://teriin.org/files/TERI-Annual-Report-2023-24.pdf
inbody,unmanaged_no_file_entity,page,TERI_Annual_Report_2022_23.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2024-03-15T12:30:08+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,both_match,https://www.teriin.org/sites/default/files/files/TERI_Annual_Report_2022_23.pdf
inbody,unmanaged_no_file_entity,page,TERI_Annual_Report_upload.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2022-12-09T15:30:38+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/TERI_Annual_Report_upload.pdf
inbody,unmanaged_no_file_entity,page,Annual-Report-20-21.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2022-03-10T16:24:46+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/Annual-Report-20-21.pdf
inbody,unmanaged_no_file_entity,page,Annual-Report-19-20.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2021-02-10T15:50:34+00:00,2022-02-09 06:59:06,2022-02-09T06:59:06+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/Annual-Report-19-20.pdf
inbody,unmanaged_no_file_entity,page,TAR_2018-19.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2019-12-20T11:03:08+00:00,2022-02-09 06:59:06,2019-12-20T11:03:08+00:00,migration_era,pdf_docinfo,True,ok,migration_era,neither_matches,https://www.teriin.org/sites/default/files/files/TAR_2018-19.pdf
inbody,unmanaged_no_file_entity,page,TAR_2017-18.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2019-03-19T16:16:57+00:00,2022-02-09 06:59:06,2019-03-19T16:16:57+00:00,migration_era,pdf_docinfo,True,ok,migration_era,neither_matches,https://www.teriin.org/sites/default/files/files/TAR_2017-18.pdf
inbody,unmanaged_no_file_entity,page,TAR_2016-17.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2017-11-14T12:09:37+00:00,2022-02-09 06:59:06,2017-11-14T12:09:37+00:00,migration_era,pdf_docinfo,True,ok,migration_era,neither_matches,https://www.teriin.org/sites/default/files/files/TAR_2016-17.pdf
inbody,unmanaged_no_file_entity,page,TAR_2015-16.pdf,Annual Reports,,2022-02-09T06:59:06+00:00,,2016-07-22T11:16:48+00:00,2022-02-09 06:59:06,2016-07-22T11:16:48+00:00,migration_era,pdf_docinfo,True,ok,migration_era,neither_matches,https://www.teriin.org/sites/default/files/files/TAR_2015-16.pdf
inbody,managed_path_month,ongoing_projects,Implementing-solar -irrigation- sustainably _Guidebook.pdf,Water-Energy-Food Nexus: Implementing Solar Irrigation Susta,,2022-01-21T09:23:09+00:00,,2021-12-15T13:20:08+00:00,2022-01-21 09:23:09,2022-01-21T09:23:09+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2022-01/Implementing-solar -irrigation- sustainably _Guidebook.pdf
inbody,managed_path_month,press_release,Exec-summary.pdf,Strong policies needed to clean Delhi NCR air by 2025: ARAI ,See report,2018-08-16T10:46:01+00:00,,,2018-08-16 10:46:01,2018-08-16T10:46:01+00:00,default,node_created,False,ConnectTimeout,needs_manual_review,neither_matches,http://www.teriin.org/sites/default/files/2018-08/Exec-summary.pdf
inbody,managed_path_month,events,Agenda%20-%20CVF%20SL.pdf,Climate Vulnerable Forum Virtual Summit - Thematic Track on ,here,2018-11-02T09:53:01+00:00,,,2018-11-02 09:53:01,2018-11-02T09:53:01+00:00,default,node_created,False,ConnectTimeout,needs_manual_review,no_year_evidence,http://teriin.org/sites/default/files/2018-11/Agenda%20-%20CVF%20SL.pdf
inbody,unmanaged_no_file_entity,completed_projects,NbS_Summary.pdf,COP26 Charter of Actions,Nature-based Solutions,2021-11-02T10:22:22+00:00,,2021-10-04T10:59:49+00:00,2021-11-02 10:22:22,2021-11-02T10:22:22+00:00,default,node_created,False,ok,default,no_year_evidence,https://wsds.teriin.org/assets/pdf/NbS_Summary.pdf
inbody,unmanaged_no_file_entity,events,TERI_SDG Industry Consultation-Cement Sector.pdf,Industry Sector Consultations for 'Accelerating Focussed Bus,Download,2020-08-05T06:59:15+00:00,,2020-11-06T22:24:43+00:00,2020-08-05 06:59:15,2020-08-05T06:59:15+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/TERI_SDG Industry Consultation-Cement Sector.pdf
inbody,unmanaged_no_file_entity,page,cbs.pdf,Brochures,,2022-02-09T07:03:52+00:00,,2018-05-17T14:33:36+00:00,2022-02-09 07:03:52,2018-05-17T14:33:36+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://www.teriin.org/sites/default/files/files/brochures/cbs.pdf
inbody,unmanaged_no_file_entity,policy_brief,Bangladesh-ESV-Final_Report.pdf,Valuation of Ecosystem Services (Wealth Accounting) and Asse,,2026-04-20T05:16:21+00:00,,2024-09-09T14:38:37+00:00,2026-04-20 05:16:21,2024-09-09T14:38:37+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://teriin.org/sites/default/files/files/Bangladesh-ESV-Final_Report.pdf
inbody,unmanaged_no_file_entity,page,Tender-No-35-for-super-computer.pdf,Announcements,Downloaded,2018-04-11T06:27:30+00:00,,2026-02-13T06:46:49+00:00,2018-04-11 06:27:30,2018-04-11T06:27:30+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/Tender-No-35-for-super-computer.pdf
inbody,managed_path_month,page,Exploring%20Electricity%20Supply-Mix%20Scenarios%20to%202030.pdf,Electricity Transition,,2019-10-11T09:16:21+00:00,,2019-02-04T14:41:18+00:00,2019-10-11 09:16:21,2019-10-11T09:16:21+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2019-02/Exploring%20Electricity%20Supply-Mix%20Scenarios%20to%202030.pdf
inbody,managed_path_month,page,TERI%20Baseline%20Report_LD.pdf,TERI CBS Knowledge Library & Archives,,2025-10-14T05:46:21+00:00,,2024-06-11T16:38:14+00:00,2025-10-14 05:46:21,2024-06-11T16:38:14+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://www.teriin.org/sites/default/files/2024-06/TERI%20Baseline%20Report_LD.pdf
inbody,unmanaged_no_file_entity,events,leveraging-NAMAs.pdf,United Nations Climate Change Conference - COP19 and CMP9,Leveraging NAMAs for development in Africa TERI-ACPC policy brief,2018-01-09T11:28:55+00:00,,2013-11-07T15:18:52+00:00,2018-01-09 11:28:55,2013-11-07T15:18:52+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://www.teriin.org/eventdocs/files/leveraging-NAMAs.pdf
inbody,unmanaged_no_file_entity,events,Integrating_solar_in_agriculture_achievements_and_impacts.pdf,Private Sector Pavilion at International Solar Festival pres,Integrating solar in agriculture - achievements and impacts (beyond GHG reduction)&nbsp;,2024-08-06T05:26:20+00:00,,2024-09-11T12:19:49+00:00,2024-08-06 05:26:20,2024-08-06T05:26:20+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/Integrating_solar_in_agriculture_achievements_and_impacts.pdf
inbody,managed_path_month,policy_brief,baseline-quantification.pdf,Baseline and quantification of sequestration of 2.5–3 billio,,2021-02-11T05:59:36+00:00,,2020-09-16T14:21:40+00:00,2021-02-11 05:59:36,2021-02-11T05:59:36+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-02/baseline-quantification.pdf
inbody,managed_path_month,press_release,Puducherry%20Green%20Budget%20Report%202023.pdf,Puducherry Sets a Green Milestone: Unveils the Pioneering Gr,Puducherry Green Budget Report 2023,2023-06-08T06:26:39+00:00,,,,2023-06-08T06:26:39+00:00,default,node_created,False,http_404,needs_manual_review,both_match,https://www.teriin.org/sites/default/files/2023-06/Puducherry%20Green%20Budget%20Report%202023.pdf
inbody,unmanaged_no_file_entity,press_release,WSDS_SDG_7_Policy_Brief_2022.pdf,COP27 and G20 need to make the discourse on energy transitio,click here.,2022-10-31T12:03:46+00:00,,2022-10-28T17:12:42+00:00,2022-10-31 12:03:46,2022-10-31T12:03:46+00:00,default,node_created,False,ok,default,both_match,https://wsds.teriin.org/2023/assets/pdf/WSDS_SDG_7_Policy_Brief_2022.pdf
inbody,unmanaged_no_file_entity,page,Corrigendum-No-2-bentonite.pdf,Announcements,Corrigendum No. 2,2018-04-11T06:27:30+00:00,,2026-03-18T13:15:27+00:00,2018-04-11 06:27:30,2018-04-11T06:27:30+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/Corrigendum-No-2-bentonite.pdf
inbody,managed_path_month,completed_projects,Project_Report.pdf,India's case study on Just Transition,,2021-02-11T11:49:33+00:00,,2021-03-26T16:02:09+00:00,2021-02-11 11:49:33,2021-02-11T11:49:33+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-04/Project_Report.pdf
inbody,unmanaged_no_file_entity,page,TERI-CBS-Activties-&amp;-Key-Outcomes-[Half-Yearly-Report-2024-25].pdf,TERI CBS Key Results and Outcomes,TERI CBS Half-Yearly Report (April - September 2024),2024-11-08T06:38:54+00:00,,,,2024-11-08T06:38:54+00:00,default,node_created,False,http_404,needs_manual_review,both_match,https://teriin.org/sites/default/files/files/TERI-CBS-Activties-&amp;-Key-Outcomes-[Half-Yearly-Report-2024-25].pdf
inbody,unmanaged_no_file_entity,page,SDG_14.pdf,SDG 14. LIFE BELOW WATER,click here,2024-03-26T10:09:40+00:00,,2024-03-19T16:03:44+00:00,2024-03-26 10:09:40,2024-03-26T10:09:40+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/SDG_14.pdf
inbody,unmanaged_no_file_entity,article,electric-vehicle.pdf,Blockchain and distributed clean energy: How do the twain me,,2019-01-30T10:59:21+00:00,,,2019-01-30 10:59:21,2019-01-30T10:59:21+00:00,default,node_created,False,ConnectTimeout,needs_manual_review,no_year_evidence,http://www.teriin.org/sites/default/files/files/electric-vehicle.pdf
inbody,managed_path_month,completed_projects,Assessment_of_air_quality_during lockdowns_in_Delhi.pdf,Developing Strategies for Control of Air Pollution in India ,,2020-02-11T11:16:13+00:00,,2021-02-01T16:48:13+00:00,2020-02-11 11:16:13,2020-02-11T11:16:13+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-02/Assessment_of_air_quality_during lockdowns_in_Delhi.pdf
inbody,managed_path_month,ongoing_projects,Indias-Long-Term-Strategy-Karan-Mangotra.pdf,Mid-century strategy for India,View Presentation,2021-05-04T10:10:21+00:00,,2020-05-01T12:11:32+00:00,2021-05-04 10:10:21,2020-05-01T12:11:32+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://www.teriin.org/sites/default/files/2020-05/Indias-Long-Term-Strategy-Karan-Mangotra.pdf
inbody,unmanaged_no_file_entity,ongoing_projects,Gender_Just_transition_report.pdf,Just Transition,,2024-04-19T07:17:39+00:00,,2024-08-20T15:29:22+00:00,2024-04-19 07:17:39,2024-04-19T07:17:39+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/Gender_Just_transition_report.pdf
inbody,managed_path_month,page,sustainability-trends-2018-report.pdf,TERI CBS Knowledge Library & Archives,,2025-10-14T05:46:21+00:00,,2018-08-31T18:11:31+00:00,2025-10-14 05:46:21,2018-08-31T18:11:31+00:00,migration_era,pdf_docinfo,True,ok,migration_era,corroborated,https://www.teriin.org/sites/default/files/2018-12/sustainability-trends-2018-report.pdf
inbody,unmanaged_no_file_entity,page,mining-and-SDGs.pdf,Sustainable Development Goals,Mining and the Sustainable Development Goals,2018-03-10T10:53:30+00:00,,2017-09-18T12:48:57+00:00,,2018-03-10T10:53:30+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/files/SDGs-files/mining-and-SDGs.pdf
inbody,unmanaged_no_file_entity,article,Decarbonization_of_Transport%20Sector_in_India.pdf,Estimated CO2 Reductions from Pragati Maidan Integrated Road,https://www.teriin.org/sites/default/files/files/Decarbonization_of_Transport%20Sector_in_India.pdf,2022-06-18T13:12:32+00:00,,2021-09-17T16:39:27+00:00,2022-06-18 13:12:32,2022-06-18T13:12:32+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/Decarbonization_of_Transport%20Sector_in_India.pdf
inbody,unmanaged_no_file_entity,page,Mukteshwar_Himalayan_Centre_Brochure.pdf,Brochures,,2022-02-09T07:03:52+00:00,,2025-07-22T11:33:38+00:00,2022-02-09 07:03:52,2022-02-09T07:03:52+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/brochures/Mukteshwar_Himalayan_Centre_Brochure.pdf
inbody,managed_path_month,completed_projects,Report.pdf,Special studies for sustainable groundwater management in ur,,2021-06-02T11:43:17+00:00,,2021-03-23T16:52:02+00:00,2021-06-02 11:43:17,2021-06-02T11:43:17+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-06/Report.pdf
inbody,unmanaged_no_file_entity,ongoing_projects,Annexure_G_Tot-By-trainers-min.pdf,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Training of Trainers by Trainers,2019-12-12T08:24:44+00:00,,2020-03-17T13:45:52+00:00,2019-12-12 08:24:44,2019-12-12T08:24:44+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/Annexure_G_Tot-By-trainers-min.pdf
inbody,unmanaged_no_file_entity,events,mobilizing-finance-bgnote.pdf,Mobilizing Finance for climate friendly cooling in developin,Background Note,2021-11-03T07:04:48+00:00,,2021-10-28T12:16:03+00:00,2021-11-03 07:04:48,2021-11-03T07:04:48+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/mobilizing-finance-bgnote.pdf
inbody,managed_path_month,events,Agenda_COP29%20Compass%20Dialogue.pdf, COP29 Compass Dialogue on Climate Finance,Agenda,2024-10-15T05:34:28+00:00,,2024-09-06T09:56:47+00:00,2024-10-15 05:34:28,2024-10-15T05:34:28+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2024-10/Agenda_COP29%20Compass%20Dialogue.pdf
inbody,unmanaged_no_file_entity,page,hindalco-decarbonization-efforts.pdf,Industry Charter for Near Zero Emission Ambition by 2050,Read more,2020-09-23T12:25:25+00:00,,2020-09-24T12:02:28+00:00,2020-09-23 12:25:25,2020-09-23T12:25:25+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/hindalco-decarbonization-efforts.pdf
inbody,unmanaged_no_file_entity,page,Tender_no_16_for_AHU_at_Guyana_Revised_SSS.pdf,Announcements,Downloaded,2018-04-11T06:27:30+00:00,,2024-03-19T17:30:41+00:00,2018-04-11 06:27:30,2018-04-11T06:27:30+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/Tender_no_16_for_AHU_at_Guyana_Revised_SSS.pdf
inbody,unmanaged_no_file_entity,ongoing_projects,Annexure_N_Pledge-Against-Single-Use-Plastics.pdf,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Pledge against single use plastic,2019-12-12T08:24:44+00:00,,2020-03-16T12:23:33+00:00,2019-12-12 08:24:44,2019-12-12T08:24:44+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/files/Annexure_N_Pledge-Against-Single-Use-Plastics.pdf
inbody,unmanaged_no_file_entity,page,April-June2020_SB_NL.pdf,Newsletters and Resources - Sustainable Buildings,,2021-11-11T11:16:57+00:00,,2020-05-05T17:21:51+00:00,2021-11-11 11:16:57,2020-05-05T17:21:51+00:00,migration_era,pdf_docinfo,True,ok,migration_era,corroborated,https://newsletters.teriin.org/Images/teri_web_updates/nov21/April-June2020_SB_NL.pdf
inbody,unmanaged_no_file_entity,ongoing_projects,Blog_Competition_Winners.pdf,Ocean Matters: Safeguarding Our Oceans,here,2025-12-01T08:25:53+00:00,,2024-06-11T10:29:39+00:00,2025-12-01 08:25:53,2024-06-11T10:29:39+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,https://teriin.org/sites/default/files/files/Blog_Competition_Winners.pdf
inbody,managed_path_month,ongoing_projects,Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf,Energy Transitions,Download Report,2018-01-01T10:09:28+00:00,,2021-02-09T15:54:18+00:00,2018-01-01 10:09:28,2018-01-01T10:09:28+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-03/Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf
inbody,managed_path_month,policy_brief,innovative-financial-mechanisms.pdf,Innovative financial mechanisms to achieve additional 2.5–3.,,2021-02-11T06:31:20+00:00,,2020-09-16T14:19:26+00:00,2021-02-11 06:31:20,2021-02-11T06:31:20+00:00,default,node_created,False,ok,default,no_year_evidence,https://www.teriin.org/sites/default/files/2021-02/innovative-financial-mechanisms.pdf
inbody,unmanaged_no_file_entity,policy_brief,TERI_Decarbonizing_Transport.pdf,Decarbonizing Transport: Supply-side Policies & Opportunitie,,2026-06-04T09:39:56+00:00,,2026-05-21T11:02:15+00:00,2026-06-04 09:39:56,2026-06-04T09:39:56+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/files/TERI_Decarbonizing_Transport.pdf
inbody,managed_path_month,policy_brief,SDG_Climate_synergies_ISBN.pdf,Synergies between Climate Action and SDGs: Implications for ,Download,2024-10-03T11:22:01+00:00,,2024-09-27T16:36:28+00:00,,2024-10-03T11:22:01+00:00,default,node_created,False,ok,default,no_year_evidence,https://teriin.org/sites/default/files/2024-10/SDG_Climate_synergies_ISBN.pdf
